	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geldig/adj/nrc_handelsblad_19990705_23/68/L7	geldig/adj/nrc_handelsblad_19990705_23/68	L7	word	verb	word/verb	worden	False	L	8	0.35079232	3486710.0	965.0
geldig/adj/nrc_handelsblad_19990705_23/68/L8	geldig/adj/nrc_handelsblad_19990705_23/68	L8	kan	verb	kan/verb	kon	False	L	9	0.55776906	1969534.0	671.0
geldig/adj/nrc_handelsblad_19990705_23/68/L9	geldig/adj/nrc_handelsblad_19990705_23/68	L9	Coca-Cola	name	Coca-Cola/name	Coca-Cola	False	L	10			
geldig/adj/nrc_handelsblad_19990705_23/68/L10	geldig/adj/nrc_handelsblad_19990705_23/68	L10	familie_fles	noun	familie_fles/noun	familiefles	False	L	11			
geldig/adj/nrc_handelsblad_19990705_23/68/L11	geldig/adj/nrc_handelsblad_19990705_23/68	L11	gratis	adj	gratis/adj	gratis	False	L	12	2.1024115	58478.0	91.0
geldig/adj/nrc_handelsblad_19990705_23/68/L12	geldig/adj/nrc_handelsblad_19990705_23/68	L12	een	det	een/det	een	False	L	13	0.34686255	11075723.0	3057.0
geldig/adj/nrc_handelsblad_19990705_23/68/L13	geldig/adj/nrc_handelsblad_19990705_23/68	L13	super_markt	noun	super_markt/noun	supermarkt	False	L	14			
geldig/adj/nrc_handelsblad_19990705_23/68/L14	geldig/adj/nrc_handelsblad_19990705_23/68	L14	de	det	de/det	de	False	L	15	-0.039381522999999995	28074105.0	5256.0
geldig/adj/nrc_handelsblad_19990705_23/68/L15												
geldig/adj/nrc_handelsblad_19990705_23/68/R0	geldig/adj/nrc_handelsblad_19990705_23/68	R0	tot	prep	tot/prep	tot	True	R	1	0.83115524	1139189.0	510.0
geldig/adj/nrc_handelsblad_19990705_23/68/R1	geldig/adj/nrc_handelsblad_19990705_23/68	R1	eind	noun	eind/noun	eind	True	R	2	0.6390486	81442.0	30.0
geldig/adj/nrc_handelsblad_19990705_23/68/R2	geldig/adj/nrc_handelsblad_19990705_23/68	R2	augustus	noun	augustus/noun	augustus	True	R	3	0.9170779	59862.0	29.0
geldig/adj/nrc_handelsblad_19990705_23/68/R3	geldig/adj/nrc_handelsblad_19990705_23/68	R3	omdat	comp	omdat/comp	omdat	True	R	4			
geldig/adj/nrc_handelsblad_19990705_23/68/R4	geldig/adj/nrc_handelsblad_19990705_23/68	R4	het	det	het/det	het	True	R	5	-0.09453022	11650779.0	2065.0
geldig/adj/nrc_handelsblad_19990705_23/68/R5	geldig/adj/nrc_handelsblad_19990705_23/68	R5	,	punct	,/punct	,	True	R	6			
geldig/adj/nrc_handelsblad_19990705_23/68/R6	geldig/adj/nrc_handelsblad_19990705_23/68	R6	zo	adv	zo/adv	zo	True	R	7	-0.6421874	748301.0	77.0
geldig/adj/nrc_handelsblad_19990705_23/68/R7	geldig/adj/nrc_handelsblad_19990705_23/68	R7	meld	verb	meld/verb	meldt	True	R	8	0.12731346	76908.0	17.0
geldig/adj/nrc_handelsblad_19990705_23/68/R8	geldig/adj/nrc_handelsblad_19990705_23/68	R8	het	det	het/det	het	True	R	9	-0.09453022	11650779.0	2065.0
geldig/adj/nrc_handelsblad_19990705_23/68/R9	geldig/adj/nrc_handelsblad_19990705_23/68	R9	concern	noun	concern/noun	concern	True	R	10	-0.36975816	22453.0	3.0
geldig/adj/nrc_handelsblad_19990705_23/68/R10	geldig/adj/nrc_handelsblad_19990705_23/68	R10	in	prep	in/prep	in	True	R	11	-0.25824369999999996	9492181.0	1425.0
geldig/adj/nrc_handelsblad_19990705_23/68/R11	geldig/adj/nrc_handelsblad_19990705_23/68	R11	een	det	een/det	een	True	R	12	0.34686255	11075723.0	3057.0
geldig/adj/nrc_handelsblad_19990705_23/68/R12	geldig/adj/nrc_handelsblad_19990705_23/68	R12	persbericht	noun	persbericht/noun	persbericht	True	R	13			
geldig/adj/nrc_handelsblad_19990705_23/68/R13	geldig/adj/nrc_handelsblad_19990705_23/68	R13	,	punct	,/punct	,	True	R	14			
geldig/adj/nrc_handelsblad_19990705_23/68/R14	geldig/adj/nrc_handelsblad_19990705_23/68	R14	nog	adv	nog/adv	nog	True	R	15	0.32970515	1683041.0	456.0
geldig/adj/nrc_handelsblad_19990705_23/68/R15												
geldig/adj/nrc_handelsblad_20010825_18/496/L0	geldig/adj/nrc_handelsblad_20010825_18/496	L0	jaar	noun	jaar/noun	jaar	True	L	1	0.6015971999999999	1574348.0	559.0
geldig/adj/nrc_handelsblad_20010825_18/496/L1	geldig/adj/nrc_handelsblad_20010825_18/496	L1	een	det	een/det	een	True	L	2	0.34686255	11075723.0	3057.0
geldig/adj/nrc_handelsblad_20010825_18/496/L2	geldig/adj/nrc_handelsblad_20010825_18/496	L2	telkens	adv	telkens/adv	telkens	True	L	3	-0.089189164	44623.0	8.0
geldig/adj/nrc_handelsblad_20010825_18/496/L3	geldig/adj/nrc_handelsblad_20010825_18/496	L3	ben	verb	ben/verb	is	True	L	4	0.58988446	9938754.0	3493.0
geldig/adj/nrc_handelsblad_20010825_18/496/L4	geldig/adj/nrc_handelsblad_20010825_18/496	L4	ama_status	noun	ama_status/noun	ama-status	True	L	5			
geldig/adj/nrc_handelsblad_20010825_18/496/L5	geldig/adj/nrc_handelsblad_20010825_18/496	L5	speciaal	adj	speciaal/adj	speciale	True	L	6	0.6427073	62066.0	23.0
geldig/adj/nrc_handelsblad_20010825_18/496/L6	geldig/adj/nrc_handelsblad_20010825_18/496	L6	de	det	de/det	De	True	L	7	-0.039381522999999995	28074105.0	5256.0
geldig/adj/nrc_handelsblad_20010825_18/496/L7	geldig/adj/nrc_handelsblad_20010825_18/496	L7	sentence_delimiter	none	none	<sentence>	none	L	8			
geldig/adj/nrc_handelsblad_20010825_18/496/L8	geldig/adj/nrc_handelsblad_20010825_18/496	L8	sentence_delimiter	none	none	</sentence>	none	L	9			
geldig/adj/nrc_handelsblad_20010825_18/496/L9	geldig/adj/nrc_handelsblad_20010825_18/496	L9	.	punct	./punct	.	False	L	10			
geldig/adj/nrc_handelsblad_20010825_18/496/L10	geldig/adj/nrc_handelsblad_20010825_18/496	L10	Opbouw	name	Opbouw/name	Opbouw	False	L	11			
geldig/adj/nrc_handelsblad_20010825_18/496/L11	geldig/adj/nrc_handelsblad_20010825_18/496	L11	De	name	De/name	De	False	L	12			
geldig/adj/nrc_handelsblad_20010825_18/496/L12	geldig/adj/nrc_handelsblad_20010825_18/496	L12	stichting	noun	stichting/noun	stichting	False	L	13			
geldig/adj/nrc_handelsblad_20010825_18/496/L13	geldig/adj/nrc_handelsblad_20010825_18/496	L13	,	punct	,/punct	,	False	L	14			
geldig/adj/nrc_handelsblad_20010825_18/496/L14	geldig/adj/nrc_handelsblad_20010825_18/496	L14	wijs_toe	verb	wijs_toe/verb	toegewezen	False	L	15			
geldig/adj/nrc_handelsblad_20010825_18/496/L15												
geldig/adj/nrc_handelsblad_20010825_18/496/R0	geldig/adj/nrc_handelsblad_20010825_18/496	R0	,	punct	,/punct	,	True	R	1			
geldig/adj/nrc_handelsblad_20010825_18/496/R1	geldig/adj/nrc_handelsblad_20010825_18/496	R1	maar	vg	maar/vg	maar	True	R	2			
geldig/adj/nrc_handelsblad_20010825_18/496/R2	geldig/adj/nrc_handelsblad_20010825_18/496	R2	word	verb	word/verb	wordt	True	R	3	0.35079232	3486710.0	965.0
geldig/adj/nrc_handelsblad_20010825_18/496/R3	geldig/adj/nrc_handelsblad_20010825_18/496	R3	na	prep	na/prep	na	True	R	4	0.027257586	796990.0	159.0
geldig/adj/nrc_handelsblad_20010825_18/496/R4	geldig/adj/nrc_handelsblad_20010825_18/496	R4	drie	num	drie/num	drie	True	R	5			
geldig/adj/nrc_handelsblad_20010825_18/496/R5	geldig/adj/nrc_handelsblad_20010825_18/496	R5	jaar	noun	jaar/noun	jaar	True	R	6	0.6015971999999999	1574348.0	559.0
geldig/adj/nrc_handelsblad_20010825_18/496/R6	geldig/adj/nrc_handelsblad_20010825_18/496	R6	zet_om	verb	zet_om/verb	omgezet	True	R	7	0.7372135000000001	12258.0	5.0
geldig/adj/nrc_handelsblad_20010825_18/496/R7	geldig/adj/nrc_handelsblad_20010825_18/496	R7	in	prep	in/prep	in	True	R	8	-0.25824369999999996	9492181.0	1425.0
geldig/adj/nrc_handelsblad_20010825_18/496/R8	geldig/adj/nrc_handelsblad_20010825_18/496	R8	een	det	een/det	een	True	R	9	0.34686255	11075723.0	3057.0
geldig/adj/nrc_handelsblad_20010825_18/496/R9	geldig/adj/nrc_handelsblad_20010825_18/496	R9	permanent	adj	permanent/adj	permanente	True	R	10	0.32778484	14787.0	4.0
geldig/adj/nrc_handelsblad_20010825_18/496/R10	geldig/adj/nrc_handelsblad_20010825_18/496	R10	verblijf_status	noun	verblijf_status/noun	verblijfsstatus	True	R	11	4.356669999999999	264.0	4.0
geldig/adj/nrc_handelsblad_20010825_18/496/R11	geldig/adj/nrc_handelsblad_20010825_18/496	R11	.	punct	./punct	.	True	R	12			
geldig/adj/nrc_handelsblad_20010825_18/496/R12	geldig/adj/nrc_handelsblad_20010825_18/496	R12	sentence_delimiter	none	none	</sentence>	none	R	13			
geldig/adj/nrc_handelsblad_20010825_18/496/R13	geldig/adj/nrc_handelsblad_20010825_18/496	R13	sentence_delimiter	none	none	<sentence>	none	R	14			
geldig/adj/nrc_handelsblad_20010825_18/496/R14	geldig/adj/nrc_handelsblad_20010825_18/496	R14	dat	det	dat/det	Dat	False	R	15	-0.03920701	1849436.0	348.0
geldig/adj/nrc_handelsblad_20010825_18/496/R15												
geldig/adj/nrc_handelsblad_20010419_121/143/L0	geldig/adj/nrc_handelsblad_20010419_121/143	L0	een	det	een/det	een	True	L	1	0.34686255	11075723.0	3057.0
geldig/adj/nrc_handelsblad_20010419_121/143/L1	geldig/adj/nrc_handelsblad_20010419_121/143	L1	als	comp	als/comp	Als	True	L	2			
geldig/adj/nrc_handelsblad_20010419_121/143/L2	geldig/adj/nrc_handelsblad_20010419_121/143	L2	sentence_delimiter	none	none	<sentence>	none	L	3			
geldig/adj/nrc_handelsblad_20010419_121/143/L3	geldig/adj/nrc_handelsblad_20010419_121/143	L3	sentence_delimiter	none	none	</sentence>	none	L	4			
geldig/adj/nrc_handelsblad_20010419_121/143/L4	geldig/adj/nrc_handelsblad_20010419_121/143	L4	""""	punct	"""/punct"	""""	False	L	5			
geldig/adj/nrc_handelsblad_20010419_121/143/L5	geldig/adj/nrc_handelsblad_20010419_121/143	L5	.	punct	./punct	.	False	L	6			
geldig/adj/nrc_handelsblad_20010419_121/143/L6	geldig/adj/nrc_handelsblad_20010419_121/143	L6	achter	part	achter/part	achter	False	L	7			
geldig/adj/nrc_handelsblad_20010419_121/143/L7	geldig/adj/nrc_handelsblad_20010419_121/143	L7	schoon	adj	schoon/adj	schoon	False	L	8			
geldig/adj/nrc_handelsblad_20010419_121/143/L8	geldig/adj/nrc_handelsblad_20010419_121/143	L8	niet	adv	niet/adv	niet	False	L	9	0.6292074000000001	3455007.0	1264.0
geldig/adj/nrc_handelsblad_20010419_121/143/L9	geldig/adj/nrc_handelsblad_20010419_121/143	L9	nabestaande	noun	nabestaande/noun	nabestaanden	False	L	10			
geldig/adj/nrc_handelsblad_20010419_121/143/L10	geldig/adj/nrc_handelsblad_20010419_121/143	L10	je	det	je/det	je	False	L	11			
geldig/adj/nrc_handelsblad_20010419_121/143/L11	geldig/adj/nrc_handelsblad_20010419_121/143	L11	voor	prep	voor/prep	voor	False	L	12	0.44379357	3806927.0	1152.0
geldig/adj/nrc_handelsblad_20010419_121/143/L12	geldig/adj/nrc_handelsblad_20010419_121/143	L12	boel	noun	boel/noun	boel	False	L	13			
geldig/adj/nrc_handelsblad_20010419_121/143/L13	geldig/adj/nrc_handelsblad_20010419_121/143	L13	de	det	de/det	de	False	L	14	-0.039381522999999995	28074105.0	5256.0
geldig/adj/nrc_handelsblad_20010419_121/143/L14	geldig/adj/nrc_handelsblad_20010419_121/143	L14	je	pron	je/pron	je	False	L	15	-0.2221992	1142105.0	179.0
geldig/adj/nrc_handelsblad_20010419_121/143/L15												
geldig/adj/nrc_handelsblad_20010419_121/143/R0	geldig/adj/nrc_handelsblad_20010419_121/143	R0	wil_beschikking	noun	wil_beschikking/noun	wilsbeschikking	True	R	1	3.0942578	232.0	1.0
geldig/adj/nrc_handelsblad_20010419_121/143/R1	geldig/adj/nrc_handelsblad_20010419_121/143	R1	ontbreek	verb	ontbreek/verb	ontbreekt	True	R	2	1.2458548999999999	39984.0	27.0
geldig/adj/nrc_handelsblad_20010419_121/143/R2	geldig/adj/nrc_handelsblad_20010419_121/143	R2	,	punct	,/punct	,	True	R	3			
geldig/adj/nrc_handelsblad_20010419_121/143/R3	geldig/adj/nrc_handelsblad_20010419_121/143	R3	bepaal	verb	bepaal/verb	bepaalt	True	R	4	0.97815084	48222.0	25.0
geldig/adj/nrc_handelsblad_20010419_121/143/R4	geldig/adj/nrc_handelsblad_20010419_121/143	R4	het	det	het/det	het	True	R	5	-0.09453022	11650779.0	2065.0
geldig/adj/nrc_handelsblad_20010419_121/143/R5	geldig/adj/nrc_handelsblad_20010419_121/143	R5	erf_recht	noun	erf_recht/noun	erfrecht	True	R	6	3.4965724999999996	312.0	2.0
geldig/adj/nrc_handelsblad_20010419_121/143/R6	geldig/adj/nrc_handelsblad_20010419_121/143	R6	wie	pron	wie/pron	wie	True	R	7	0.8045671	288288.0	125.0
geldig/adj/nrc_handelsblad_20010419_121/143/R7	geldig/adj/nrc_handelsblad_20010419_121/143	R7	de	det	de/det	de	True	R	8	-0.039381522999999995	28074105.0	5256.0
geldig/adj/nrc_handelsblad_20010419_121/143/R8	geldig/adj/nrc_handelsblad_20010419_121/143	R8	erfgenaam	noun	erfgenaam/noun	erfgenamen	True	R	9	1.5295488000000002	3342.0	3.0
geldig/adj/nrc_handelsblad_20010419_121/143/R9	geldig/adj/nrc_handelsblad_20010419_121/143	R9	ben	verb	ben/verb	zijn	True	R	10	0.58988446	9938754.0	3493.0
geldig/adj/nrc_handelsblad_20010419_121/143/R10	geldig/adj/nrc_handelsblad_20010419_121/143	R10	.	punct	./punct	.	True	R	11			
geldig/adj/nrc_handelsblad_20010419_121/143/R11	geldig/adj/nrc_handelsblad_20010419_121/143	R11	sentence_delimiter	none	none	</sentence>	none	R	12			
geldig/adj/nrc_handelsblad_20010419_121/143/R12	geldig/adj/nrc_handelsblad_20010419_121/143	R12	sentence_delimiter	none	none	<sentence>	none	R	13			
geldig/adj/nrc_handelsblad_20010419_121/143/R13	geldig/adj/nrc_handelsblad_20010419_121/143	R13	maar	comp	maar/comp	Maar	False	R	14			
geldig/adj/nrc_handelsblad_20010419_121/143/R14	geldig/adj/nrc_handelsblad_20010419_121/143	R14	de	det	de/det	de	False	R	15	-0.039381522999999995	28074105.0	5256.0
geldig/adj/nrc_handelsblad_20010419_121/143/R15												
geldig/adj/nrc_handelsblad_20020104_1/364/L0	geldig/adj/nrc_handelsblad_20020104_1/364	L0	geen	det	geen/det	geen	True	L	1	1.1402811000000002	1048752.0	637.0
geldig/adj/nrc_handelsblad_20020104_1/364/L1	geldig/adj/nrc_handelsblad_20020104_1/364	L1	ze	pron	ze/pron	ze	True	L	2	0.10386960000000002	1808509.0	393.0
geldig/adj/nrc_handelsblad_20020104_1/364/L2	geldig/adj/nrc_handelsblad_20020104_1/364	L2	omdat	comp	omdat/comp	omdat	True	L	3			
geldig/adj/nrc_handelsblad_20020104_1/364/L3	geldig/adj/nrc_handelsblad_20020104_1/364	L3	sluit_in	verb	sluit_in/verb	insluit	True	L	4	1.5672086	1074.0	1.0
geldig/adj/nrc_handelsblad_20020104_1/364/L4	geldig/adj/nrc_handelsblad_20020104_1/364	L4	wel	adv	wel/adv	wel	True	L	5	0.4200629	887396.0	264.0
geldig/adj/nrc_handelsblad_20020104_1/364/L5	geldig/adj/nrc_handelsblad_20020104_1/364	L5	ze	pron	ze/pron	ze	True	L	6	0.10386960000000002	1808509.0	393.0
geldig/adj/nrc_handelsblad_20020104_1/364/L6	geldig/adj/nrc_handelsblad_20020104_1/364	L6	je	pron	je/pron	je	True	L	7	-0.2221992	1142105.0	179.0
geldig/adj/nrc_handelsblad_20020104_1/364/L7	geldig/adj/nrc_handelsblad_20020104_1/364	L7	als	comp	als/comp	Als	True	L	8			
geldig/adj/nrc_handelsblad_20020104_1/364/L8	geldig/adj/nrc_handelsblad_20020104_1/364	L8	sentence_delimiter	none	none	<sentence>	none	L	9			
geldig/adj/nrc_handelsblad_20020104_1/364/L9	geldig/adj/nrc_handelsblad_20020104_1/364	L9	sentence_delimiter	none	none	</sentence>	none	L	10			
geldig/adj/nrc_handelsblad_20020104_1/364/L10	geldig/adj/nrc_handelsblad_20020104_1/364	L10	.	punct	./punct	.	False	L	11			
geldig/adj/nrc_handelsblad_20020104_1/364/L11	geldig/adj/nrc_handelsblad_20020104_1/364	L11	weet	verb	weet/verb	geweten	False	L	12			
geldig/adj/nrc_handelsblad_20020104_1/364/L12	geldig/adj/nrc_handelsblad_20020104_1/364	L12	hun	pron	hun/pron	hun	False	L	13			
geldig/adj/nrc_handelsblad_20020104_1/364/L13	geldig/adj/nrc_handelsblad_20020104_1/364	L13	op	prep	op/prep	op	False	L	14	-0.09652367	4502370.0	795.0
geldig/adj/nrc_handelsblad_20020104_1/364/L14	geldig/adj/nrc_handelsblad_20020104_1/364	L14	wapen_feit	noun	wapen_feit/noun	wapenfeiten	False	L	15			
geldig/adj/nrc_handelsblad_20020104_1/364/L15												
geldig/adj/nrc_handelsblad_20020104_1/364/R0	geldig/adj/nrc_handelsblad_20020104_1/364	R0	papier	noun	papier/noun	papieren	True	R	1	3.28844	30453.0	159.0
geldig/adj/nrc_handelsblad_20020104_1/364/R1	geldig/adj/nrc_handelsblad_20020104_1/364	R1	heb	verb	heb/verb	hebben	True	R	2	0.2507511	4034811.0	1007.0
geldig/adj/nrc_handelsblad_20020104_1/364/R2	geldig/adj/nrc_handelsblad_20020104_1/364	R2	,	punct	,/punct	,	True	R	3			
geldig/adj/nrc_handelsblad_20020104_1/364/R3	geldig/adj/nrc_handelsblad_20020104_1/364	R3	maar	vg	maar/vg	maar	True	R	4			
geldig/adj/nrc_handelsblad_20020104_1/364/R4	geldig/adj/nrc_handelsblad_20020104_1/364	R4	ze	pron	ze/pron	ze	True	R	5	0.10386960000000002	1808509.0	393.0
geldig/adj/nrc_handelsblad_20020104_1/364/R5	geldig/adj/nrc_handelsblad_20020104_1/364	R5	kan	verb	kan/verb	kunnen	True	R	6	0.55776906	1969534.0	671.0
geldig/adj/nrc_handelsblad_20020104_1/364/R6	geldig/adj/nrc_handelsblad_20020104_1/364	R6	er	noun	er/noun	er	True	R	7	-0.38069790000000003	665899.0	89.0
geldig/adj/nrc_handelsblad_20020104_1/364/R7	geldig/adj/nrc_handelsblad_20020104_1/364	R7	wel	adv	wel/adv	wel	True	R	8	0.4200629	887396.0	264.0
geldig/adj/nrc_handelsblad_20020104_1/364/R8	geldig/adj/nrc_handelsblad_20020104_1/364	R8	vandoor	prep	vandoor/prep	vandoor	True	R	9	0.60106146	5681.0	2.0
geldig/adj/nrc_handelsblad_20020104_1/364/R9	geldig/adj/nrc_handelsblad_20020104_1/364	R9	ga	verb	ga/verb	gaan	True	R	10	-0.54856235	1085158.0	122.0
geldig/adj/nrc_handelsblad_20020104_1/364/R10	geldig/adj/nrc_handelsblad_20020104_1/364	R10	,	punct	,/punct	,	True	R	11			
geldig/adj/nrc_handelsblad_20020104_1/364/R11	geldig/adj/nrc_handelsblad_20020104_1/364	R11	ben	verb	ben/verb	is	True	R	12	0.58988446	9938754.0	3493.0
geldig/adj/nrc_handelsblad_20020104_1/364/R12	geldig/adj/nrc_handelsblad_20020104_1/364	R12	het	det	het/det	het	True	R	13	-0.09453022	11650779.0	2065.0
geldig/adj/nrc_handelsblad_20020104_1/364/R13	geldig/adj/nrc_handelsblad_20020104_1/364	R13	beleid	noun	beleid/noun	beleid	True	R	14	-0.5975313	46588.0	5.0
geldig/adj/nrc_handelsblad_20020104_1/364/R14	geldig/adj/nrc_handelsblad_20020104_1/364	R14	niet	adv	niet/adv	niet	True	R	15	0.6292074000000001	3455007.0	1264.0
geldig/adj/nrc_handelsblad_20020104_1/364/R15												
geldig/adj/nrc_handelsblad_20040515_258/238/L0	geldig/adj/nrc_handelsblad_20040515_258/238	L0	niet	adv	niet/adv	niet	True	L	1	0.6292074000000001	3455007.0	1264.0
geldig/adj/nrc_handelsblad_20040515_258/238/L1	geldig/adj/nrc_handelsblad_20040515_258/238	L1	officieel	adj	officieel/adj	officieel	True	L	2	0.80092365	60026.0	26.0
geldig/adj/nrc_handelsblad_20040515_258/238/L2	geldig/adj/nrc_handelsblad_20040515_258/238	L2	dus	adv	dus/adv	dus	True	L	3	0.95740837	257023.0	131.0
geldig/adj/nrc_handelsblad_20040515_258/238/L3	geldig/adj/nrc_handelsblad_20040515_258/238	L3	zich	pron	zich/pron	zich	True	L	4	-0.4111188	1097010.0	142.0
geldig/adj/nrc_handelsblad_20040515_258/238/L4	geldig/adj/nrc_handelsblad_20040515_258/238	L4	kan	verb	kan/verb	kan	True	L	5	0.55776906	1969534.0	671.0
geldig/adj/nrc_handelsblad_20040515_258/238/L5	geldig/adj/nrc_handelsblad_20040515_258/238	L5	en	vg	en/vg	en	True	L	6			
geldig/adj/nrc_handelsblad_20040515_258/238/L6	geldig/adj/nrc_handelsblad_20040515_258/238	L6	rijbewijs	noun	rijbewijs/noun	rijbewijs	True	L	7	4.440487999999999	9368.0	151.0
geldig/adj/nrc_handelsblad_20040515_258/238/L7	geldig/adj/nrc_handelsblad_20040515_258/238	L7	geen	det	geen/det	geen	True	L	8	1.1402811000000002	1048752.0	637.0
geldig/adj/nrc_handelsblad_20040515_258/238/L8	geldig/adj/nrc_handelsblad_20040515_258/238	L8	en	vg	en/vg	en	True	L	9			
geldig/adj/nrc_handelsblad_20040515_258/238/L9	geldig/adj/nrc_handelsblad_20040515_258/238	L9	paspoort	noun	paspoort/noun	paspoort	True	L	10	4.658164	8803.0	180.0
geldig/adj/nrc_handelsblad_20040515_258/238/L10	geldig/adj/nrc_handelsblad_20040515_258/238	L10	geen	det	geen/det	geen	True	L	11	1.1402811000000002	1048752.0	637.0
geldig/adj/nrc_handelsblad_20040515_258/238/L11	geldig/adj/nrc_handelsblad_20040515_258/238	L11	heb	verb	heb/verb	heeft	True	L	12	0.2507511	4034811.0	1007.0
geldig/adj/nrc_handelsblad_20040515_258/238/L12	geldig/adj/nrc_handelsblad_20040515_258/238	L12	Hart	name	Hart/name	Hart	True	L	13			
geldig/adj/nrc_handelsblad_20040515_258/238/L13	geldig/adj/nrc_handelsblad_20040515_258/238	L13	het	det	het/det	't	True	L	14	-0.09453022	11650779.0	2065.0
geldig/adj/nrc_handelsblad_20040515_258/238/L14	geldig/adj/nrc_handelsblad_20040515_258/238	L14	sentence_delimiter	none	none	<sentence>	none	L	15			
geldig/adj/nrc_handelsblad_20040515_258/238/L15												
geldig/adj/nrc_handelsblad_20040515_258/238/R0	geldig/adj/nrc_handelsblad_20040515_258/238	R0	legitimeer	verb	legitimeer/verb	legitimeren	True	R	1	2.856896	1177.0	4.0
geldig/adj/nrc_handelsblad_20040515_258/238/R1	geldig/adj/nrc_handelsblad_20040515_258/238	R1	,	punct	,/punct	,	True	R	2			
geldig/adj/nrc_handelsblad_20040515_258/238/R2	geldig/adj/nrc_handelsblad_20040515_258/238	R2	wat	pron	wat/pron	wat	True	R	3	-0.306729	598351.0	86.0
geldig/adj/nrc_handelsblad_20040515_258/238/R3	geldig/adj/nrc_handelsblad_20040515_258/238	R3	volgens	prep	volgens/prep	volgens	True	R	4	0.41705647	478509.0	142.0
geldig/adj/nrc_handelsblad_20040515_258/238/R4	geldig/adj/nrc_handelsblad_20040515_258/238	R4	de	det	de/det	de	True	R	5	-0.039381522999999995	28074105.0	5256.0
geldig/adj/nrc_handelsblad_20040515_258/238/R5	geldig/adj/nrc_handelsblad_20040515_258/238	R5	Kieswet	name	Kieswet/name	Kieswet	True	R	6			
geldig/adj/nrc_handelsblad_20040515_258/238/R6	geldig/adj/nrc_handelsblad_20040515_258/238	R6	verplicht	verb	verplicht/verb	verplicht	True	R	7	1.5816522	21051.0	20.0
geldig/adj/nrc_handelsblad_20040515_258/238/R7	geldig/adj/nrc_handelsblad_20040515_258/238	R7	ben	verb	ben/verb	is	True	R	8	0.58988446	9938754.0	3493.0
geldig/adj/nrc_handelsblad_20040515_258/238/R8	geldig/adj/nrc_handelsblad_20040515_258/238	R8	.	punct	./punct	.	True	R	9			
geldig/adj/nrc_handelsblad_20040515_258/238/R9	geldig/adj/nrc_handelsblad_20040515_258/238	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
geldig/adj/nrc_handelsblad_20040515_258/238/R10	geldig/adj/nrc_handelsblad_20040515_258/238	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
geldig/adj/nrc_handelsblad_20040515_258/238/R11	geldig/adj/nrc_handelsblad_20040515_258/238	R11	in	prep	in/prep	In	False	R	12	-0.25824369999999996	9492181.0	1425.0
geldig/adj/nrc_handelsblad_20040515_258/238/R12	geldig/adj/nrc_handelsblad_20040515_258/238	R12	hun	det	hun/det	hun	False	R	13	-0.3692012	902917.0	122.0
geldig/adj/nrc_handelsblad_20040515_258/238/R13	geldig/adj/nrc_handelsblad_20040515_258/238	R13	verdediging	noun	verdediging/noun	verdediging	False	R	14	-0.70450497	20706.0	2.0
